UNIX,EDA,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime,Participant
1677829230,0.760303,0.760303,0.762838609,0.778476591,-0.015637982,0,0,0.0,0.0,0.0,0,0.0,P29
1677829230,0.756458,0.756458,0.75595935,0.77725621,-0.021296859,0,0,0.0,0.0,0.0,0,0.0,P29
1677829231,0.748769,0.748769,0.747665762,0.776093801,-0.028428039,0,0,0.0,0.0,0.0,0,0.0,P29
1677829231,0.739798,0.739798,0.741541644,0.774988893,-0.033447249,0,0,0.0,0.0,0.0,0,0.0,P29
1677829231,0.75005,0.75005,0.748623122,0.773940951,-0.025317829,0,0,0.0,0.0,0.0,0,0.0,P29
1677829231,0.75774,0.75774,0.758299101,0.772949369,-0.014650268,0,0,0.0,0.0,0.0,0,0.0,P29
1677829232,0.771837,0.771837,0.772238651,0.77201349,0.000225161,0,0,0.0,0.0,0.0,0,0.0,P29
1677829232,0.788497,0.788497,0.787156716,0.771132625,0.016024091,0,0,0.0,0.0,0.0,0,0.0,P29
1677829232,0.770555,0.770555,0.773163606,0.770306081,0.002857525,0,0,0.0,0.0,0.0,0,0.0,P29
1677829232,0.7744,0.7744,0.769772027,0.769533181,0.000238846,0,0,0.0,0.0,0.0,0,0.0,P29
1677829233,0.776963,0.776963,0.784062372,0.768813262,0.01524911,0,0,0.0,0.0,0.0,0,0.0,P29
1677829233,0.76671,0.76671,0.758255348,0.768145673,-0.009890325,0,0,0.0,0.0,0.0,0,0.0,P29
1677829233,0.73339,0.73339,0.739688969,0.767529766,-0.027840797,0,0,0.0,0.0,0.0,0,0.0,P29
1677829233,0.7257,0.7257,0.726677012,0.766964872,-0.04028786,0,0,0.0,0.0,0.0,0,0.0,P29
1677829234,0.730827,0.730827,0.718676231,0.766450263,-0.047774032,0,0,0.0,0.0,0.0,0,0.0,P29
1677829234,0.726982,0.726982,0.749055094,0.765985124,-0.016930029,0,0,0.0,0.0,0.0,0,0.0,P29
1677829234,0.723137,0.723137,0.700207995,0.765568551,-0.065360556,0,0,0.0,0.0,0.0,0,0.0,P29
1677829234,0.720574,0.720574,0.728941674,0.765199546,-0.036257872,0,0,0.0,0.0,0.0,0,0.0,P29
1677829235,0.726982,0.726982,0.748031517,0.764877011,-0.016845494,0,0,0.0,0.0,0.0,0,0.0,P29
1677829235,0.34764,0.34764,0.292508341,0.764599695,-0.472091354,0,0,0.0,0.0,0.0,0,0.0,P29
1677829235,0.0,0.0,0.078138875,0.764365917,-0.686227043,1,0,0.0,0.0,0.0,0,0.0,P29
1677829235,0.708704,0.708704,0.630114259,0.764173131,-0.134058872,0,0,0.0,0.0,0.0,0,0.0,P29
1677829236,0.8807,0.8807,0.937857884,0.764017842,0.173840042,0,1,0.173840042,0.860067084,0.25,0,0.0,P29
1677829236,0.834564,0.834564,0.808922537,0.763896067,0.04502647,0,0,0.0,0.0,0.0,0,0.0,P29
1677829236,0.810214,0.810214,0.80868354,0.763803829,0.044879711,0,0,0.0,0.0,0.0,0,0.0,P29
1677829236,0.796117,0.796117,0.811721185,0.763737311,0.047983875,0,0,0.0,0.0,0.0,0,0.0,P29
1677829237,0.799962,0.799962,0.783745262,0.763692817,0.020052445,0,0,0.0,0.0,0.0,0,0.0,P29
1677829237,0.794836,0.794836,0.803680009,0.763666746,0.040013263,0,0,0.0,0.0,0.0,0,0.0,P29
1677829237,0.787146,0.787146,0.786849854,0.763655579,0.023194274,0,0,0.0,0.0,0.0,0,0.0,P29
1677829237,0.78971,0.78971,0.784925249,0.763655868,0.021269382,0,0,0.0,0.0,0.0,0,0.0,P29
1677829238,0.788428,0.788428,0.793582733,0.763664227,0.029918506,0,0,0.0,0.0,0.0,0,0.0,P29
1677829238,0.797399,0.797399,0.79518634,0.763677335,0.031509004,0,0,0.0,0.0,0.0,0,0.0,P29
1677829238,0.824312,0.824312,0.822673684,0.76369194,0.058981744,0,0,0.0,0.0,0.0,0,0.0,P29
1677829238,0.832001,0.832001,0.836406321,0.763704884,0.072701437,0,0,0.0,0.0,0.0,0,0.0,P29
1677829239,0.834564,0.834564,0.829434268,0.763713138,0.06572113,0,0,0.0,0.0,0.0,0,0.0,P29
1677829239,0.821749,0.821749,0.825553747,0.763713827,0.06183992,0,0,0.0,0.0,0.0,0,0.0,P29
1677829239,0.824312,0.824312,0.823304374,0.763704232,0.059600142,0,0,0.0,0.0,0.0,0,0.0,P29
1677829239,0.832001,0.832001,0.829590214,0.763681784,0.065908431,0,0,0.0,0.0,0.0,0,0.0,P29
1677829240,0.828156,0.828156,0.833646478,0.763644062,0.070002416,0,0,0.0,0.0,0.0,0,0.0,P29
1677829240,0.817904,0.817904,0.810605383,0.763588801,0.047016582,0,0,0.0,0.0,0.0,0,0.0,P29
1677829240,0.785865,0.785865,0.793064785,0.763513874,0.029550911,0,0,0.0,0.0,0.0,0,0.0,P29
1677829240,0.816622,0.816622,0.81140578,0.763417276,0.047988505,0,0,0.0,0.0,0.0,0,0.0,P29
1677829241,0.817904,0.817904,0.820063867,0.763297101,0.056766766,0,0,0.0,0.0,0.0,0,0.0,P29
1677829241,0.807651,0.807651,0.80836235,0.763151553,0.045210797,0,0,0.0,0.0,0.0,0,0.0,P29
1677829241,0.807651,0.807651,0.80531424,0.762978952,0.042335288,0,0,0.0,0.0,0.0,0,0.0,P29
1677829241,0.799962,0.799962,0.802308813,0.76277773,0.039531083,0,0,0.0,0.0,0.0,0,0.0,P29
1677829242,0.801244,0.801244,0.800127055,0.762546422,0.037580634,0,0,0.0,0.0,0.0,0,0.0,P29
1677829242,0.79868,0.79868,0.798107498,0.762283655,0.035823842,0,0,0.0,0.0,0.0,0,0.0,P29
1677829242,0.787146,0.787146,0.789157123,0.76198815,0.027168973,0,0,0.0,0.0,0.0,0,0.0,P29
1677829242,0.793554,0.793554,0.79067422,0.761658703,0.029015516,0,0,0.0,0.0,0.0,0,0.0,P29
1677829243,0.792273,0.792273,0.795529574,0.761294188,0.034235385,0,0,0.0,0.0,0.0,0,0.0,P29
1677829243,0.793554,0.793554,0.790180567,0.760893549,0.029287019,0,0,0.0,0.0,0.0,0,0.0,P29
1677829243,0.785865,0.785865,0.78922572,0.760455802,0.028769917,0,0,0.0,0.0,0.0,0,0.0,P29
1677829243,0.793554,0.793554,0.79037608,0.75998004,0.03039604,0,0,0.0,0.0,0.0,0,0.0,P29
1677829244,0.78202,0.78202,0.784748401,0.759465421,0.02528298,0,0,0.0,0.0,0.0,0,0.0,P29
1677829244,0.783302,0.783302,0.781298371,0.758911173,0.022387198,0,0,0.0,0.0,0.0,0,0.0,P29
1677829244,0.778175,0.778175,0.779298824,0.758316584,0.020982239,0,0,0.0,0.0,0.0,0,0.0,P29
1677829244,0.773049,0.773049,0.77277699,0.757680998,0.015095992,0,0,0.0,0.0,0.0,0,0.0,P29
1677829245,0.767923,0.767923,0.767530964,0.757003803,0.010527161,0,0,0.0,0.0,0.0,0,0.0,P29
1677829245,0.76536,0.76536,0.76613334,0.756284426,0.009848914,0,0,0.0,0.0,0.0,0,0.0,P29
1677829245,0.764078,0.764078,0.763228566,0.755522321,0.007706244,0,0,0.0,0.0,0.0,0,0.0,P29
1677829245,0.762797,0.762797,0.763477849,0.754716967,0.008760882,0,0,0.0,0.0,0.0,0,0.0,P29
1677829246,0.778175,0.778175,0.777763152,0.753867863,0.023895289,0,0,0.0,0.0,0.0,0,0.0,P29
1677829246,0.793554,0.793554,0.793767766,0.752974546,0.040793221,0,0,0.0,0.0,0.0,0,0.0,P29
1677829246,0.78971,0.78971,0.789523899,0.752036607,0.037487292,0,0,0.0,0.0,0.0,0,0.0,P29
1677829246,0.771768,0.771768,0.772073427,0.751053717,0.02101971,0,0,0.0,0.0,0.0,0,0.0,P29
1677829247,0.764078,0.764078,0.763617585,0.750025621,0.013591964,0,0,0.0,0.0,0.0,0,0.0,P29
1677829247,0.767923,0.767923,0.768438101,0.748952123,0.019485977,0,0,0.0,0.0,0.0,0,0.0,P29
1677829247,0.774331,0.774331,0.773970987,0.747833073,0.026137913,0,0,0.0,0.0,0.0,0,0.0,P29
1677829247,0.774331,0.774331,0.774298146,0.746668369,0.027629778,0,0,0.0,0.0,0.0,0,0.0,P29
1677829248,0.771768,0.771768,0.772330927,0.745457964,0.026872962,0,0,0.0,0.0,0.0,0,0.0,P29
1677829248,0.767923,0.767923,0.766906212,0.744201878,0.022704334,0,0,0.0,0.0,0.0,0,0.0,P29
1677829248,0.762797,0.762797,0.763970203,0.742900189,0.021070014,0,0,0.0,0.0,0.0,0,0.0,P29
1677829248,0.766641,0.766641,0.765691071,0.74155303,0.02413804,0,0,0.0,0.0,0.0,0,0.0,P29
1677829249,0.760234,0.760234,0.760718682,0.740160593,0.020558089,0,0,0.0,0.0,0.0,0,0.0,P29
1677829249,0.758952,0.758952,0.758891981,0.738723117,0.020168864,0,0,0.0,0.0,0.0,0,0.0,P29
1677829249,0.770486,0.770486,0.77039212,0.737240896,0.033151223,0,0,0.0,0.0,0.0,0,0.0,P29
1677829249,0.776894,0.776894,0.776850788,0.735714285,0.041136502,0,0,0.0,0.0,0.0,0,0.0,P29
1677829250,0.774331,0.774331,0.774628115,0.734143713,0.040484402,0,0,0.0,0.0,0.0,0,0.0,P29
1677829250,0.775612,0.775612,0.775159943,0.732529698,0.042630245,0,0,0.0,0.0,0.0,0,0.0,P29
1677829250,0.775612,0.775612,0.776005435,0.730872857,0.045132579,0,0,0.0,0.0,0.0,0,0.0,P29
1677829250,0.775612,0.775612,0.775467539,0.729173907,0.046293632,0,0,0.0,0.0,0.0,0,0.0,P29
1677829251,0.775612,0.775612,0.775423811,0.727433674,0.047990136,0,0,0.0,0.0,0.0,0,0.0,P29
1677829251,0.774331,0.774331,0.774825534,0.725653093,0.049172441,0,0,0.0,0.0,0.0,0,0.0,P29
1677829251,0.774331,0.774331,0.773613963,0.723833212,0.049780751,0,0,0.0,0.0,0.0,0,0.0,P29
1677829251,0.770486,0.770486,0.771348449,0.721975196,0.049373253,0,0,0.0,0.0,0.0,0,0.0,P29
1677829252,0.770486,0.770486,0.769514356,0.720080329,0.049434027,0,0,0.0,0.0,0.0,0,0.0,P29
1677829252,0.766641,0.766641,0.767706582,0.718150009,0.049556573,0,0,0.0,0.0,0.0,0,0.0,P29
1677829252,0.764078,0.764078,0.76297588,0.716185755,0.046790125,0,0,0.0,0.0,0.0,0,0.0,P29
1677829252,0.75767,0.75767,0.758650926,0.7141892,0.044461726,0,0,0.0,0.0,0.0,0,0.0,P29
1677829253,0.756389,0.756389,0.755783954,0.712162087,0.043621867,0,0,0.0,0.0,0.0,0,0.0,P29
1677829253,0.752544,0.752544,0.752506474,0.71010627,0.042400205,0,0,0.0,0.0,0.0,0,0.0,P29
1677829253,0.749981,0.749981,0.750812248,0.708023703,0.042788545,0,0,0.0,0.0,0.0,0,0.0,P29
1677829253,0.748699,0.748699,0.74713068,0.705916443,0.041214237,0,0,0.0,0.0,0.0,0,0.0,P29
1677829254,0.739729,0.739729,0.741778872,0.703786649,0.037992223,0,0,0.0,0.0,0.0,0,0.0,P29
1677829254,0.742292,0.742292,0.740104881,0.701636575,0.038468305,0,0,0.0,0.0,0.0,0,0.0,P29
1677829254,0.733321,0.733321,0.735342625,0.699468568,0.035874057,0,0,0.0,0.0,0.0,0,0.0,P29
1677829254,0.730758,0.730758,0.729117058,0.697285065,0.031831993,0,0,0.0,0.0,0.0,0,0.0,P29
1677829255,0.728194,0.728194,0.729260659,0.695088587,0.034172072,0,0,0.0,0.0,0.0,0,0.0,P29
1677829255,0.725631,0.725631,0.725386446,0.692881736,0.032504711,0,0,0.0,0.0,0.0,0,0.0,P29
1677829255,0.723068,0.723068,0.722265568,0.690667191,0.031598376,0,0,0.0,0.0,0.0,0,0.0,P29
1677829255,0.72435,0.72435,0.726107931,0.688447713,0.037660218,0,0,0.0,0.0,0.0,0,0.0,P29
1677829256,0.72435,0.72435,0.722393445,0.68622614,0.036167305,0,0,0.0,0.0,0.0,0,0.0,P29
1677829256,0.72435,0.72435,0.725027263,0.684005397,0.041021866,0,0,0.0,0.0,0.0,0,0.0,P29
1677829256,0.72435,0.72435,0.726592641,0.681788498,0.044804143,0,0,0.0,0.0,0.0,0,0.0,P29
1677829256,0.725631,0.725631,0.719834841,0.679578555,0.040256286,0,0,0.0,0.0,0.0,0,0.0,P29
1677829257,0.723068,0.723068,0.730788226,0.67737878,0.053409446,0,0,0.0,0.0,0.0,0,0.0,P29
1677829257,0.723068,0.723068,0.717686083,0.675192492,0.042493591,0,0,0.0,0.0,0.0,0,0.0,P29
1677829257,0.717942,0.717942,0.715571166,0.673023121,0.042548045,0,0,0.0,0.0,0.0,0,0.0,P29
1677829257,0.71666,0.71666,0.729821707,0.670874206,0.058947501,0,0,0.0,0.0,0.0,0,0.0,P29
1677829258,0.708971,0.708971,0.688662377,0.668749394,0.019912982,0,0,0.0,0.0,0.0,0,0.0,P29
1677829258,0.712816,0.712816,0.72763157,0.66665244,0.060979129,0,0,0.0,0.0,0.0,0,0.0,P29
1677829258,0.712816,0.712816,0.722358874,0.664587201,0.057771673,0,0,0.0,0.0,0.0,0,0.0,P29
1677829258,0.703845,0.703845,0.653812394,0.662557642,-0.008745249,1,0,0.0,0.0,0.0,0,0.0,P29
1677829259,0.697437,0.697437,0.789345725,0.660567834,0.128777891,0,1,0.128777891,0.137523139,0.125,0,0.0,P29
1677829259,0.707689,0.707689,0.595003854,0.658621949,-0.063618095,0,0,0.0,0.0,0.0,1,,P29
1677829259,0.0,0.0,0.093749589,0.656724158,-0.562974569,0,0,0.0,0.0,0.0,0,0.0,P29
1677829259,0.025631,0.025631,-0.007312237,0.654878214,-0.662190451,0,0,0.0,0.0,0.0,0,0.0,P29
1677829260,0.047418,0.047418,-0.003538846,0.653086861,-0.656625708,0,0,0.0,0.0,0.0,0,0.0,P29
1677829260,0.062797,0.062797,0.188975743,0.651351447,-0.462375704,0,0,0.0,0.0,0.0,0,0.0,P29
1677829260,0.749714,0.749714,0.585542566,0.64967197,-0.064129404,0,0,0.0,0.0,0.0,0,0.0,P29
1677829260,0.373202,0.373202,0.52745536,0.648047473,-0.120592113,0,0,0.0,0.0,0.0,0,0.0,P29
1677829261,0.606446,0.606446,0.498807478,0.646476475,-0.147668997,1,0,0.0,0.0,0.0,0,0.0,P29
1677829261,0.656427,0.656427,0.70535224,0.6449572,0.060395039,0,1,0.060395039,0.208064037,0.125,0,0.0,P29
1677829261,0.661553,0.661553,0.659837446,0.6434877,0.016349746,0,0,0.0,0.0,0.0,0,0.0,P29
1677829261,0.661553,0.661553,0.639514105,0.64206598,-0.002551875,0,0,0.0,0.0,0.0,0,0.0,P29
1677829262,0.664116,0.664116,0.687985148,0.640690085,0.047295063,0,0,0.0,0.0,0.0,0,0.0,P29
1677829262,0.65899,0.65899,0.64551654,0.6393581,0.00615844,0,0,0.0,0.0,0.0,0,0.0,P29
1677829262,0.657709,0.657709,0.659131823,0.638068163,0.021063659,0,0,0.0,0.0,0.0,0,0.0,P29
1677829262,0.657709,0.657709,0.663484974,0.636818462,0.026666512,0,0,0.0,0.0,0.0,0,0.0,P29
1677829263,0.651301,0.651301,0.644500014,0.63560723,0.008892784,0,0,0.0,0.0,0.0,0,0.0,P29
1677829263,0.652582,0.652582,0.656404917,0.634432746,0.021972171,0,0,0.0,0.0,0.0,0,0.0,P29
1677829263,0.652582,0.652582,0.652634077,0.633293333,0.019340744,0,0,0.0,0.0,0.0,0,0.0,P29
1677829263,0.656427,0.656427,0.653769317,0.632187357,0.021581959,0,0,0.0,0.0,0.0,0,0.0,P29
1677829264,0.653864,0.653864,0.657247108,0.631113232,0.026133875,0,0,0.0,0.0,0.0,0,0.0,P29
1677829264,0.651301,0.651301,0.648522052,0.630069425,0.018452627,0,0,0.0,0.0,0.0,0,0.0,P29
1677829264,0.646174,0.646174,0.647945738,0.629054455,0.018891283,0,0,0.0,0.0,0.0,0,0.0,P29
1677829264,0.648738,0.648738,0.647701629,0.628066892,0.019634738,0,0,0.0,0.0,0.0,0,0.0,P29
1677829265,0.646174,0.646174,0.646943032,0.627105349,0.019837682,0,0,0.0,0.0,0.0,0,0.0,P29
1677829265,0.648738,0.648738,0.647933993,0.62616849,0.021765504,0,0,0.0,0.0,0.0,0,0.0,P29
1677829265,0.643611,0.643611,0.644482721,0.625255023,0.019227698,0,0,0.0,0.0,0.0,0,0.0,P29
1677829265,0.643611,0.643611,0.642807963,0.624363707,0.018444256,0,0,0.0,0.0,0.0,0,0.0,P29
1677829266,0.641048,0.641048,0.641631064,0.623493347,0.018137717,0,0,0.0,0.0,0.0,0,0.0,P29
1677829266,0.638485,0.638485,0.638206021,0.622642791,0.01556323,0,0,0.0,0.0,0.0,0,0.0,P29
1677829266,0.638485,0.638485,0.6384281,0.621810931,0.016617169,0,0,0.0,0.0,0.0,0,0.0,P29
1677829266,0.637204,0.637204,0.637621526,0.620996696,0.01662483,0,0,0.0,0.0,0.0,0,0.0,P29
1677829267,0.633359,0.633359,0.6325638,0.620199056,0.012364744,0,0,0.0,0.0,0.0,0,0.0,P29
1677829267,0.630796,0.630796,0.631926387,0.619417017,0.01250937,0,0,0.0,0.0,0.0,0,0.0,P29
1677829267,0.63464,0.63464,0.63331276,0.618649615,0.014663145,0,0,0.0,0.0,0.0,0,0.0,P29
1677829267,0.628233,0.628233,0.629558893,0.617895922,0.011662971,0,0,0.0,0.0,0.0,0,0.0,P29
1677829268,0.628233,0.628233,0.627080611,0.617155038,0.009925573,0,0,0.0,0.0,0.0,0,0.0,P29
1677829268,0.626951,0.626951,0.627845142,0.616426092,0.011419051,0,0,0.0,0.0,0.0,0,0.0,P29
1677829268,0.625669,0.625669,0.625034821,0.615708238,0.009326583,0,0,0.0,0.0,0.0,0,0.0,P29
1677829268,0.620543,0.620543,0.620956379,0.615000657,0.005955721,0,0,0.0,0.0,0.0,0,0.0,P29
1677829269,0.620543,0.620543,0.62030111,0.61430255,0.00599856,0,0,0.0,0.0,0.0,0,0.0,P29
1677829269,0.619262,0.619262,0.61938438,0.613613133,0.005771247,0,0,0.0,0.0,0.0,0,0.0,P29
1677829269,0.616699,0.616699,0.616647193,0.612931638,0.003715555,0,0,0.0,0.0,0.0,0,0.0,P29
1677829269,0.616699,0.616699,0.616713338,0.61225731,0.004456028,0,0,0.0,0.0,0.0,0,0.0,P29
1677829270,0.61798,0.61798,0.617986656,0.611589405,0.006397251,0,0,0.0,0.0,0.0,0,0.0,P29
1677829270,0.615417,0.615417,0.615411328,0.610927188,0.00448414,0,0,0.0,0.0,0.0,0,0.0,P29
1677829270,0.614135,0.614135,0.614095461,0.610269941,0.003825521,0,0,0.0,0.0,0.0,0,0.0,P29
1677829270,0.616699,0.616699,0.616822285,0.609616953,0.007205332,0,0,0.0,0.0,0.0,0,0.0,P29
1677829271,0.616699,0.616699,0.616523003,0.608967527,0.007555476,0,0,0.0,0.0,0.0,0,0.0,P29
1677829271,0.615417,0.615417,0.615510063,0.608320983,0.00718908,0,0,0.0,0.0,0.0,0,0.0,P29
1677829271,0.61798,0.61798,0.618160575,0.607676657,0.010483919,0,0,0.0,0.0,0.0,0,0.0,P29
1677829271,0.619262,0.619262,0.618677947,0.607033903,0.011644045,0,0,0.0,0.0,0.0,0,0.0,P29
1677829272,0.616699,0.616699,0.617654915,0.606392101,0.011262814,0,0,0.0,0.0,0.0,0,0.0,P29
1677829272,0.619262,0.619262,0.618139287,0.605750656,0.01238863,0,0,0.0,0.0,0.0,0,0.0,P29
1677829272,0.616699,0.616699,0.61769439,0.605109002,0.012585388,0,0,0.0,0.0,0.0,0,0.0,P29
1677829272,0.61798,0.61798,0.617368175,0.6044666,0.012901574,0,0,0.0,0.0,0.0,0,0.0,P29
1677829273,0.616699,0.616699,0.616807698,0.603822943,0.012984755,0,0,0.0,0.0,0.0,0,0.0,P29
1677829273,0.614135,0.614135,0.614486105,0.603177553,0.011308552,0,0,0.0,0.0,0.0,0,0.0,P29
1677829273,0.612854,0.612854,0.612201886,0.60252998,0.009671906,0,0,0.0,0.0,0.0,0,0.0,P29
1677829273,0.610291,0.610291,0.611058894,0.601879804,0.009179091,0,0,0.0,0.0,0.0,0,0.0,P29
1677829274,0.611572,0.611572,0.610813019,0.601226626,0.009586393,0,0,0.0,0.0,0.0,0,0.0,P29
1677829274,0.607728,0.607728,0.608457351,0.600570072,0.007887279,0,0,0.0,0.0,0.0,0,0.0,P29
1677829274,0.606446,0.606446,0.605690433,0.599909788,0.005780645,0,0,0.0,0.0,0.0,0,0.0,P29
1677829274,0.606446,0.606446,0.6072727,0.599245438,0.008027263,0,0,0.0,0.0,0.0,0,0.0,P29
1677829275,0.607728,0.607728,0.606882227,0.598576704,0.008305523,0,0,0.0,0.0,0.0,0,0.0,P29
1677829275,0.60132,0.60132,0.602024544,0.597903286,0.004121258,0,0,0.0,0.0,0.0,0,0.0,P29
1677829275,0.600038,0.600038,0.599663804,0.597224899,0.002438905,0,0,0.0,0.0,0.0,0,0.0,P29
1677829275,0.597475,0.597475,0.597409456,0.596541269,0.000868187,0,0,0.0,0.0,0.0,0,0.0,P29
1677829276,0.592349,0.592349,0.592826684,0.595852129,-0.003025445,0,0,0.0,0.0,0.0,0,0.0,P29
1677829276,0.592349,0.592349,0.59160151,0.595157212,-0.003555703,0,0,0.0,0.0,0.0,0,0.0,P29
1677829276,0.592349,0.592349,0.59318034,0.594456247,-0.001275908,0,0,0.0,0.0,0.0,0,0.0,P29
1677829276,0.592349,0.592349,0.591581883,0.593748957,-0.002167074,0,0,0.0,0.0,0.0,0,0.0,P29
1677829277,0.588504,0.588504,0.589176988,0.593035059,-0.00385807,0,0,0.0,0.0,0.0,0,0.0,P29
1677829277,0.591067,0.591067,0.59033241,0.592314264,-0.001981854,0,0,0.0,0.0,0.0,0,0.0,P29
1677829277,0.587223,0.587223,0.588363339,0.591586279,-0.003222939,0,0,0.0,0.0,0.0,0,0.0,P29
1677829277,0.588504,0.588504,0.586555752,0.5908508,-0.004295048,0,0,0.0,0.0,0.0,0,0.0,P29
1677829278,0.587223,0.587223,0.590180592,0.590107518,7.31e-05,0,0,0.0,0.0,0.0,0,0.0,P29
1677829278,0.584659,0.584659,0.580935633,0.589356118,-0.008420485,0,0,0.0,0.0,0.0,0,0.0,P29
1677829278,0.562873,0.562873,0.566653926,0.588596272,-0.021942346,0,0,0.0,0.0,0.0,0,0.0,P29
1677829278,0.57697,0.57697,0.574016879,0.587827629,-0.013810749,0,0,0.0,0.0,0.0,0,0.0,P29
1677829279,0.588504,0.588504,0.589996696,0.587049805,0.002946891,0,0,0.0,0.0,0.0,0,0.0,P29
1677829279,0.602601,0.602601,0.602662719,0.586262395,0.016400323,0,0,0.0,0.0,0.0,0,0.0,P29
1677829279,0.614135,0.614135,0.612939095,0.585464999,0.027474096,0,0,0.0,0.0,0.0,0,0.0,P29
1677829279,0.609009,0.609009,0.610679957,0.584657251,0.026022707,0,0,0.0,0.0,0.0,0,0.0,P29
1677829280,0.605164,0.605164,0.603592389,0.583838836,0.019753553,0,0,0.0,0.0,0.0,0,0.0,P29
1677829280,0.60132,0.60132,0.602489131,0.5830095,0.019479631,0,0,0.0,0.0,0.0,0,0.0,P29
1677829280,0.602601,0.602601,0.601867634,0.582169038,0.019698597,0,0,0.0,0.0,0.0,0,0.0,P29
1677829280,0.60132,0.60132,0.601742537,0.581317292,0.020425245,0,0,0.0,0.0,0.0,0,0.0,P29
1677829281,0.602601,0.602601,0.602320738,0.580454153,0.021866585,0,0,0.0,0.0,0.0,0,0.0,P29
1677829281,0.598757,0.598757,0.599043195,0.579579562,0.019463634,0,0,0.0,0.0,0.0,0,0.0,P29
1677829281,0.594912,0.594912,0.594514904,0.578693505,0.0158214,0,0,0.0,0.0,0.0,0,0.0,P29
1677829281,0.592349,0.592349,0.592908318,0.577796015,0.015112302,0,0,0.0,0.0,0.0,0,0.0,P29
1677829282,0.591067,0.591067,0.590351785,0.576887167,0.013464618,0,0,0.0,0.0,0.0,0,0.0,P29
1677829282,0.582096,0.582096,0.582914941,0.575967067,0.006947875,0,0,0.0,0.0,0.0,0,0.0,P29
